0.00;25.4909
0.02;25.6454
0.12;25.8000
0.22;26.5708
0.32;27.3432
0.35;28.1200
0.45;28.3663
0.48;29.1450
0.50;29.3816
0.52;29.5570
0.54;29.6817
0.56;29.8232
0.58;29.9729
0.60;30.1635
0.64;30.2974
0.69;30.5548
0.74;30.9466
0.76;31.3761
0.78;31.4837
0.80;31.6579
0.82;31.8080
0.84;31.9465
0.86;32.0353
0.90;32.2459
0.95;32.4807
0.96;32.8678
0.98;32.9784
1.01;33.1126
1.03;33.3104
1.06;33.4618
1.10;33.7670
1.15;34.0351
1.17;34.4284
1.19;34.6031
1.20;34.7135
1.24;34.8153
1.27;35.1492
1.32;35.3374
1.35;35.7292
1.37;35.9970
1.40;36.1305
1.43;36.3812
1.45;36.6490
1.46;36.7758
1.48;36.8795
1.50;37.0370
1.53;37.2093
1.56;37.4327
1.63;37.6938
1.66;38.2382
1.68;38.4056
1.72;38.6166
1.73;38.8851
1.75;39.0123
1.77;39.1315
1.79;39.2998
1.82;39.4521
1.85;39.6855
1.87;39.9622
1.90;40.1288
1.93;40.3612
1.96;40.5941
1.99;40.8119
2.03;41.0287
2.05;41.3920
2.07;41.4979
2.12;41.7115
2.13;42.0411
2.16;42.1680
2.20;42.3664
2.21;42.6985
2.24;42.8246
2.28;43.0298
2.30;43.3573
2.33;43.4828
2.37;43.7543
2.38;44.0137
2.41;44.1420
2.45;44.3385
2.46;44.6815
2.49;44.8015
2.54;45.0004
2.55;45.3635
2.62;45.4821
2.63;45.9984
2.67;46.1428
2.70;46.3313
2.72;46.5930
2.73;46.7147
2.75;46.8185
2.78;47.0112
2.83;47.2328
2.87;47.6177
2.90;47.8834
2.92;48.1458
2.93;48.2833
2.95;48.3882
2.97;48.5192
2.99;48.6795
3.03;48.8654
3.07;49.1676
3.12;49.4319
3.14;49.8215
3.17;49.9859
3.20;50.2028
3.22;50.4660
3.24;50.6628
3.25;50.7669
3.28;50.8634
3.32;51.1075
3.37;51.3706
3.40;51.7685
3.42;52.0490
3.45;52.1513
3.46;52.4064
3.48;52.5328
3.50;52.6713
3.52;52.7908
3.55;52.9557
3.59;53.1592
3.62;53.4574
3.67;53.6749
3.70;54.0564
3.73;54.3055
3.75;54.5663
3.76;54.6778
3.79;54.7698
3.80;54.9894
3.83;55.0773
3.87;55.2314
3.91;55.5070
3.95;55.7853
3.98;56.1036
4.00;56.3389
4.02;56.4993
4.03;56.5924
4.05;56.6823
4.08;56.8149
4.12;56.9986
4.15;57.2345
4.20;57.4699
4.23;57.7956
4.27;58.0128
4.28;58.2570
4.32;58.3391
4.35;58.5507
4.37;58.7903
4.38;58.8956
4.40;58.9932
4.42;59.0931
4.45;59.2190
4.48;59.3924
4.52;59.5911
4.57;59.7857
4.60;60.1090
4.63;60.3070
4.67;60.5000
4.69;60.7664
4.72;60.8185
4.73;61.0427
4.76;61.0829
4.80;61.2694
4.83;61.4647
4.87;61.6522
4.88;61.8939
4.90;61.9676
4.91;62.0338
4.95;62.1069
5.00;62.2572
5.01;62.6116
5.03;62.6728
5.06;62.7665
5.08;62.9002
5.12;62.9751
5.15;63.1733
5.20;63.2954
5.23;63.6069
5.27;63.7703
5.28;63.9856
5.30;64.0556
5.31;64.1648
5.34;64.2076
5.36;64.2907
5.40;64.4034
5.43;64.5718
5.48;64.6899
5.50;65.0300
5.51;65.0850
5.53;65.1651
5.56;65.2180
5.60;65.3201
5.63;65.4867
5.68;65.5790
5.70;65.9242
5.72;65.9768
5.75;65.9915
5.81;66.0424
5.83;66.4234
5.85;66.5457
5.87;66.5998
5.88;66.7030
5.90;66.7253
5.93;66.7785
5.96;66.8709
6.00;67.0036
6.05;67.0636
6.08;67.3247
6.12;67.4487
6.13;67.6429
6.17;67.6282
6.20;67.7482
6.22;67.9420
6.23;68.0130
6.25;68.0304
6.27;68.0781
6.30;68.1441
6.33;68.2167
6.37;68.3305
6.42;68.3436
6.45;68.5928
6.48;68.6975
6.52;68.7981
6.53;68.9912
6.55;69.0339
6.58;69.0335
6.59;69.1793
6.61;69.1719
6.65;69.1563
6.68;69.2891
6.73;69.2957
6.77;69.5083
6.78;69.7283
6.82;69.6670
6.83;69.8334
6.85;69.8910
6.87;69.8785
6.90;69.9020
6.92;69.9974
6.95;70.0283
6.98;70.0771
7.05;69.9503
7.07;70.4143
7.10;70.3371
7.13;70.4185
7.15;70.6027
7.16;70.6342
7.18;70.6247
7.20;70.6725
7.23;70.6849
7.27;70.6365
7.28;70.8606
7.31;70.8309
7.35;70.7773
7.37;71.0162
7.43;70.7169
7.45;71.1339
7.48;71.1219
7.52;71.1238
7.53;71.2999
7.55;71.3079
7.57;71.3470
7.59;71.3385
7.61;71.3461
7.65;71.2831
7.68;71.3668
7.73;71.3041
7.76;71.5360
7.77;71.6492
7.78;71.6610
7.82;71.5539
7.85;71.5379
7.90;71.5340
7.91;71.7861
7.93;71.8025
7.95;71.7966
7.97;71.7989
8.00;71.7679
8.04;71.6771
8.07;71.8287
8.12;71.6826
8.15;71.8367
8.17;71.9691
8.18;72.0164
8.20;71.9955
8.22;71.9984
8.25;71.9220
8.28;71.9012
8.32;71.9215
8.37;71.8105
8.40;71.9562
8.42;72.1063
8.45;71.9636
8.47;72.1023
8.48;72.1305
8.50;72.0955
8.52;72.0838
8.55;72.0281
8.58;71.9561
8.62;71.9595
8.67;71.8594
8.70;71.9630
8.72;72.1019
8.75;71.9657
8.78;71.9483
8.80;72.0619
8.82;72.0957
8.83;72.0668
8.85;72.0203
8.88;71.9573
8.91;71.8898
8.95;71.8728
9.00;71.7135
9.03;71.8270
9.07;71.7985
9.08;71.9251
9.10;71.9351
9.11;71.8938
9.13;71.8609
9.16;71.7713
9.20;71.6733
9.23;71.6630
9.28;71.4785
9.32;71.5714
9.33;71.7040
9.35;71.6513
9.36;71.6820
9.40;71.4779
9.45;71.2826
9.48;71.3765
9.52;71.3211
9.54;71.4248
9.55;71.4447
9.56;71.4031
9.58;71.3595
9.61;71.2337
9.65;71.1076
9.68;71.0827
9.73;70.8638
9.77;70.9450
9.78;71.0405
9.80;71.0454
9.82;70.9302
9.84;70.9448
9.87;70.8086
9.90;70.7016
9.93;70.6366
9.98;70.4044
10.02;70.4685
10.05;70.4215
10.07;70.5134
10.08;70.5204
10.10;70.4644
10.12;70.4279
10.14;70.3138
10.18;70.1654
10.22;70.1578
10.27;69.9297
10.28;70.2313
10.32;70.0366
