0.00;25.4909
0.02;25.6454
0.12;25.8000
0.22;26.5708
0.32;27.3432
0.34;28.1199
0.44;28.2659
0.45;29.0439
0.47;29.1633
0.49;29.2910
0.50;29.4156
0.53;29.5582
0.56;29.7558
0.60;29.9793
0.62;30.3285
0.64;30.4404
0.69;30.6405
0.70;30.9717
0.73;31.0974
0.77;31.2899
0.78;31.6242
0.81;31.7449
0.85;31.9717
0.87;32.2738
0.89;32.3966
0.94;32.5973
0.95;32.9257
1.02;33.0723
1.04;33.5829
1.05;33.7090
1.07;33.8407
1.10;33.9819
1.14;34.2269
1.19;34.4931
1.21;34.8882
1.24;35.0688
1.27;35.2724
1.31;35.5400
1.32;35.8321
1.35;35.9376
1.37;36.1928
1.38;36.3207
1.40;36.4240
1.42;36.5838
1.45;36.7580
1.49;36.9762
1.51;37.2398
1.54;37.4078
1.57;37.6501
1.60;37.8925
1.65;38.1620
1.69;38.5621
1.70;38.8266
1.72;38.9563
1.73;39.0941
1.77;39.2061
1.82;39.5165
1.85;39.8694
1.87;40.1335
1.89;40.2609
1.90;40.3997
1.93;40.5217
1.96;40.7135
1.99;40.9705
2.02;41.1797
2.07;41.4461
2.10;41.8475
2.12;42.1132
2.14;42.2363
2.15;42.3816
2.17;42.4960
2.20;42.6470
2.24;42.8687
2.27;43.1559
2.32;43.4285
2.35;43.8234
2.37;44.0937
2.40;44.2135
2.42;44.4781
2.43;44.6262
2.45;44.7301
2.48;44.8685
2.50;45.1018
2.53;45.2493
2.57;45.5237
2.62;45.7951
2.65;46.1981
2.67;46.4663
2.68;46.5816
2.70;46.6865
2.72;46.8480
2.75;47.0032
2.79;47.1954
2.82;47.4965
2.87;47.7457
2.90;48.1357
2.92;48.3969
2.95;48.5178
2.99;48.7771
3.00;49.0394
3.04;49.1654
3.08;49.4857
3.09;49.7307
3.12;49.8295
3.14;50.1037
3.17;50.2085
3.19;50.4563
3.20;50.5876
3.24;50.6879
3.25;50.9914
3.32;51.1239
3.33;51.6323
3.35;51.7388
3.37;51.8430
3.40;52.0128
3.45;52.2738
3.49;52.6652
3.50;52.9309
3.52;53.0591
3.53;53.1652
3.55;53.3037
3.58;53.4534
3.62;53.6678
3.65;53.9610
3.70;54.2255
3.72;54.6192
3.74;54.7443
3.75;54.8717
3.77;54.9761
3.82;55.1712
3.83;55.5258
3.86;55.6456
3.90;55.8293
3.92;56.1775
3.94;56.3099
3.99;56.4811
4.00;56.8314
4.07;56.9547
4.09;57.4882
4.12;57.6059
4.15;57.8697
4.17;58.1357
4.20;58.2744
4.24;58.5202
4.25;58.7865
4.29;58.9160
4.32;59.1659
4.34;59.4332
4.35;59.5581
4.37;59.6780
4.40;59.8177
4.45;60.0827
4.49;60.4825
4.50;60.7412
4.52;60.8636
4.53;60.9691
4.57;61.1223
4.63;61.3889
4.65;61.8347
4.67;62.0506
4.70;62.2034
4.72;62.4335
4.74;62.5405
4.75;62.6980
4.78;62.8101
4.82;63.0617
4.84;63.3530
4.86;63.4801
4.90;63.6627
4.92;64.0127
4.94;64.1399
4.99;64.3107
5.01;64.6694
5.07;64.8695
5.09;65.3521
5.12;65.4570
5.14;65.7400
5.17;65.8424
5.19;66.1014
5.20;66.2304
5.24;66.3319
5.26;66.6615
5.30;66.8470
5.32;67.1730
5.37;67.2793
5.40;67.6787
5.42;67.9443
5.43;68.0681
5.45;68.1777
5.49;68.3321
5.54;68.5987
5.55;68.9963
5.57;69.1300
5.59;69.2348
5.61;69.3819
5.63;69.5403
5.67;69.7542
5.70;70.0331
5.75;70.3054
5.79;70.7057
5.80;70.9713
5.82;71.0929
5.83;71.2348
5.85;71.3481
5.88;71.4932
5.92;71.7061
5.95;72.0113
6.00;72.2797
6.03;72.6753
6.04;72.8573
6.05;72.9620
6.09;73.0627
6.10;73.3254
6.13;73.4745
6.17;73.6447
6.19;73.9985
6.21;74.1116
6.25;74.3203
6.27;74.6431
6.29;74.7748
6.32;74.9370
6.34;75.1633
6.37;75.3606
6.40;75.5740
6.43;75.8257
6.45;76.0620
6.49;76.2128
6.52;76.4811
6.57;76.7482
6.60;77.1477
6.63;77.4147
6.65;77.6314
6.69;77.8003
6.70;78.0684
6.72;78.2126
6.73;78.3197
6.75;78.4537
6.78;78.6058
6.82;78.8235
6.86;79.1172
6.90;79.4064
6.94;79.7825
6.95;80.0822
6.99;80.1856
7.00;80.4349
7.02;80.5677
7.04;80.6960
7.07;80.8290
7.09;81.0744
7.12;81.2341
7.16;81.4865
7.21;81.8277
7.24;82.1856
7.27;82.4175
7.28;82.6868
7.30;82.8042
7.32;82.9150
7.34;83.0702
7.36;83.2509
7.42;83.4116
7.47;83.8341
7.49;84.2829
7.50;84.3955
7.52;84.4986
7.54;84.6503
7.56;84.7442
7.59;84.9064
7.62;85.1151
7.69;85.3399
7.70;85.8787
7.74;85.9779
7.77;86.2220
7.79;86.4799
7.82;86.5678
7.85;86.8064
7.87;87.0671
7.88;87.1756
7.90;87.2626
7.94;87.3871
7.99;87.6041
8.02;87.9628
8.05;88.1944
8.07;88.4344
8.09;88.5819
8.10;88.6649
8.12;88.7760
8.15;88.8711
8.19;89.0350
8.22;89.2921
8.27;89.4784
8.31;89.8222
8.32;90.1076
8.35;90.1776
8.37;90.3672
8.39;90.5228
8.42;90.5664
8.44;90.7952
8.46;90.8781
8.50;90.9807
8.52;91.3005
8.54;91.3763
8.59;91.4933
8.62;91.7597
8.67;91.9214
8.70;92.2442
8.72;92.4781
8.73;92.5682
8.75;92.6336
8.78;92.7211
8.80;92.8873
8.84;92.9793
8.87;93.1645
8.92;93.3055
8.95;93.6206
8.99;93.7944
9.02;93.9744
9.04;94.2003
9.07;94.2263
9.10;94.3961
9.14;94.5691
9.15;94.7933
9.17;94.8733
9.19;94.9308
9.21;95.0217
9.24;95.1096
9.27;95.2248
9.30;95.3813
9.35;95.4949
9.39;95.7781
9.42;95.9333
9.45;96.0853
9.47;96.3033
9.49;96.3567
9.50;96.4696
9.54;96.4508
9.55;96.6640
9.58;96.6922
9.62;96.7729
9.65;96.9602
9.70;97.0375
9.74;97.3153
9.76;97.4804
9.79;97.5885
9.80;97.7219
9.82;97.7368
9.84;97.8671
9.86;97.8663
9.90;97.9385
9.94;98.1005
9.99;98.1274
10.02;98.4573
10.05;98.5314
10.07;98.7332
10.08;98.7964
10.10;98.8218
10.12;98.8893
10.15;98.9256
10.19;98.9722
10.22;99.0996
