0.00;25.4909
0.02;25.6454
0.12;25.8000
0.22;26.5708
0.32;27.3432
0.34;28.1199
0.44;28.2953
0.47;29.0735
0.49;29.2991
0.51;29.4528
0.52;29.5898
0.54;29.7103
0.56;29.8621
0.59;29.9973
0.63;30.2248
0.68;30.5281
0.70;30.8914
0.73;31.1108
0.75;31.3276
0.78;31.4339
0.79;31.6803
0.85;31.8080
0.87;32.2188
0.90;32.4386
0.91;32.6536
0.94;32.7583
0.99;32.9843
1.01;33.3726
1.04;33.5270
1.05;33.7451
1.08;33.8472
1.10;34.0226
1.15;34.1827
1.18;34.6151
1.21;34.8338
1.22;35.0510
1.24;35.1560
1.28;35.3496
1.33;35.6238
1.36;36.0105
1.38;36.2672
1.39;36.3809
1.41;36.5274
1.44;36.6392
1.50;36.9076
1.53;37.3263
1.54;37.5664
1.58;37.7035
1.61;37.9541
1.63;38.2425
1.65;38.3694
1.68;38.5657
1.70;38.7875
1.73;38.9055
1.74;39.1476
1.77;39.2804
1.82;39.4591
1.85;39.8995
1.88;40.1043
1.89;40.3284
1.91;40.4601
1.94;40.5943
1.99;40.8566
2.03;41.2172
2.07;41.5124
2.08;41.8112
2.11;41.9525
2.13;42.1622
2.15;42.3105
2.18;42.5187
2.20;42.7364
2.23;42.8916
2.24;43.0894
2.27;43.2191
2.32;43.4012
2.35;43.8353
2.38;44.0904
2.39;44.2769
2.41;44.4075
2.44;44.5354
2.52;44.8089
2.55;45.3821
2.56;45.6440
2.58;45.7552
2.59;45.8593
2.61;45.9904
2.65;46.1160
2.68;46.4724
2.71;46.6799
2.73;46.9183
2.74;47.0320
2.76;47.1512
2.82;47.3165
2.85;47.7455
2.88;47.9633
2.89;48.1866
2.91;48.3203
2.94;48.4222
2.99;48.7070
3.03;49.0485
3.06;49.3571
3.08;49.6208
3.09;49.7449
3.11;49.8546
3.15;49.9999
3.18;50.3432
3.21;50.5425
3.22;50.7630
3.25;50.8642
3.26;51.0600
3.32;51.2020
3.35;51.6121
3.37;51.8260
3.39;52.0398
3.40;52.1424
3.43;52.2670
3.48;52.4591
3.51;52.8913
3.54;53.0979
3.55;53.3154
3.58;53.4138
3.61;53.5838
3.66;53.8293
3.69;54.2276
3.73;54.4499
3.74;54.7056
3.76;54.8154
3.79;54.9281
3.82;55.1724
3.85;55.3800
3.87;55.5842
3.90;55.6717
3.91;55.8992
3.98;55.9456
4.00;56.4564
4.02;56.5691
4.05;56.7710
4.06;56.9420
4.09;57.0228
4.11;57.2432
4.18;57.2848
4.21;57.7692
4.23;58.0279
4.26;58.0866
4.28;58.3272
4.29;58.4551
4.31;58.5362
4.33;58.6277
4.39;58.7331
4.42;59.1351
4.45;59.2955
4.46;59.4945
4.49;59.5394
4.53;59.7427
4.56;59.9838
4.59;60.1496
4.60;60.3474
4.62;60.4210
4.65;60.4803
4.70;60.5874
4.73;60.9811
4.77;61.1107
4.78;61.3910
4.80;61.4626
4.85;61.4503
4.87;61.7737
4.90;61.9277
4.92;62.1123
4.93;62.1788
4.96;62.2564
5.02;62.3045
5.05;62.6846
5.08;62.8147
5.09;63.0161
5.11;63.1146
5.14;63.1293
5.19;63.2679
5.23;63.5249
5.26;63.7159
5.28;63.9374
5.29;64.0122
5.31;64.0793
5.36;64.0524
5.39;64.3770
5.42;64.4790
5.44;64.7083
5.46;64.7389
5.50;64.7730
5.53;65.0188
5.56;65.1368
5.57;65.3099
5.59;65.3506
5.62;65.4287
5.67;65.4035
5.70;65.7470
5.73;65.8571
5.74;66.0251
5.76;66.0737
5.78;66.1434
5.84;66.0912
5.87;66.4320
5.91;66.4736
5.93;66.7547
5.94;66.8201
5.98;66.7538
6.01;66.9725
6.04;67.0707
6.06;67.2126
6.08;67.2825
6.10;67.3524
6.15;67.2639
6.18;67.5756
6.21;67.6740
6.22;67.8329
6.24;67.8357
6.28;67.8609
6.33;67.8840
6.36;68.1569
6.39;68.2397
6.41;68.4369
6.42;68.4883
6.44;68.5026
6.49;68.4274
6.52;68.6391
6.55;68.7892
6.56;68.8897
6.58;68.9272
6.61;68.8668
6.66;68.9181
6.68;69.1368
6.73;69.1188
6.75;69.3715
6.76;69.4437
6.78;69.4597
6.82;69.3658
6.85;69.5559
6.87;69.6195
6.89;69.7604
6.90;69.7582
6.92;69.7923
6.95;69.8111
7.00;69.7170
7.03;69.9838
7.06;70.0325
7.08;70.1648
7.10;70.1838
7.13;70.1506
7.16;70.1835
7.19;70.3194
7.22;70.3607
7.23;70.5035
7.26;70.4114
7.28;70.5641
7.30;70.5676
7.35;70.4014
7.37;70.6541
7.41;70.6298
7.43;70.8223
7.44;70.8663
7.46;70.8400
7.51;70.7033
7.54;70.8208
7.56;71.0180
7.57;71.0585
7.59;71.0318
7.61;71.0735
7.66;70.8736
7.69;71.1057
7.71;71.1320
7.73;71.2488
7.75;71.2460
7.78;71.1260
7.83;71.0858
7.86;71.2452
7.88;71.3826
7.89;71.3913
7.91;71.4108
7.93;71.4045
7.95;71.3891
8.01;71.1968
8.03;71.4240
8.06;71.4293
8.08;71.5235
8.09;71.5717
8.13;71.3938
8.17;71.3972
8.19;71.5144
8.22;71.5210
8.23;71.6359
8.25;71.6379
8.27;71.5432
8.31;71.4775
8.36;71.4151
8.39;71.4804
8.43;71.5198
8.45;71.6482
8.46;71.6887
8.48;71.6437
8.52;71.4769
8.54;71.5838
8.57;71.5802
8.58;71.6777
8.60;71.6843
8.62;71.5687
8.66;71.4859
8.70;71.4118
8.74;71.4260
8.76;71.6188
8.77;71.6167
8.79;71.5757
8.81;71.5825
8.86;71.2715
8.89;71.4660
8.92;71.4542
8.93;71.5480
8.96;71.3900
8.98;71.4675
9.02;71.2265
9.05;71.3552
9.08;71.3264
9.09;71.3999
9.11;71.4095
9.13;71.2906
9.19;71.0165
9.21;71.1986
9.24;71.1252
9.26;71.2274
9.27;71.2448
9.31;70.9883
9.34;70.9878
9.37;71.0104
9.40;70.9839
9.41;71.0670
9.43;71.0248
9.45;70.9255
9.47;70.8827
9.53;70.5932
9.55;70.7580
9.59;70.5643
9.61;70.7546
9.62;70.7366
9.64;70.6673
9.68;70.4525
9.71;70.5105
9.73;70.4571
9.75;70.4762
9.78;70.3909
9.79;70.4319
9.81;70.3744
9.86;70.0163
9.89;70.1776
9.93;69.9714
9.94;70.1370
9.96;70.1286
9.98;70.0288
10.02;69.7929
10.04;69.8509
10.07;69.7805
10.08;69.8550
